#{"t_start": 1755016106.0008802, "env_id": "None"}
r,l,t
-248.618,1622,13.845358
-292.178,1622,24.020856
-237.462,1622,49.454504
-235.055,1622,62.754388
-180.511,1622,77.622975
-124.264,1622,95.328842
-138.566,1622,106.954573
-127.405,1622,123.933885
-68.464,1622,136.069845
-86.656,1622,147.405308
-694.032,1622,166.976168
-1036.196001,1622,177.403978
-32.716,1622,195.807836
-1284.575501,1622,206.153615
-1095.200501,1622,217.664727
-1210.679002,1622,236.353861
-837.216502,1622,246.658386
-1309.007001,1622,263.64188
-12.546,1622,273.410937
-23.311999,1622,284.270251
-74.736,1622,302.211919
-213.1475,1622,313.298962
-784.375,1622,330.17943
-1242.771001,1622,340.405268
-41.319,1622,350.46858
-971.185,1622,365.721348
-405.453501,1622,375.446291
-1080.968501,1622,390.621728
-36.653,1622,399.543778
-37.241,1622,410.326006
-1289.907501,1622,428.962651
-29.841,1622,441.463953
-130.211499,1051,450.575209
11.714001,1622,470.098072
133.7125,822,475.845352
-3.67,1622,487.269316
-26.17,1622,503.982467
-909.6415,1622,518.581008
-1111.096003,1622,541.074615
-82.853002,877,548.088151
29.54,1622,558.52859
-10.757,1622,575.025339
-59.246,1622,587.204094
136.0495,763,593.083724
112.224501,612,597.22725
-598.3085,1622,611.554986
71.456001,1368,620.512023
-21.259,1622,630.525599
-999.114001,1622,645.765959
-1123.6965,1622,655.228052
-9.309999,825,660.079554
126.4255,762,671.508912
-1016.320002,1622,682.273988
26.5715,1622,691.721356
-7.529,571,701.571404
-29.221,1622,711.980644
-6.051,1079,720.031777
-38.225,525,724.096197
-105.896,711,736.885066
-44.5,1622,747.148679
42.645,558,750.786132
-20.206001,1622,767.719673
-74.486,1622,780.674683
137.913001,597,785.438318
-40.562,1622,796.914763
-50.883,1622,817.451606
140.222,684,822.695198
45.604,1622,834.911407
113.438501,1500,851.151211
-1172.5585,1622,862.426509
43.703498,662,867.04168
-623.276,1622,887.207524
-1067.602001,1622,896.020999
-18.105,1622,912.341608
141.312999,723,916.325714
136.453,1209,923.743643
106.176998,696,927.653228
4.186998,1077,934.612484
-691.156999,1622,952.544401
11.468,1622,964.138375
94.475,1453,981.198507
-78.007,1622,990.726071
-29.38,1622,999.960325
-17.207,1622,1017.143071
-738.598,1622,1028.19698
-22.754,1622,1047.202669
-25.868,1622,1058.210361
-16.092,1622,1070.195004
-2.814999,1316,1084.862531
-65.596,1622,1094.828571
-25.198,1622,1105.340668
-20.69,1622,1122.055274
137.178999,675,1126.351856
112.447,746,1131.135381
142.293999,669,1136.019301
-1121.614,1622,1151.97776
132.765,560,1155.834955
-1169.515002,1622,1168.877587
49.8485,536,1173.596463
145.129,525,1183.140638
140.023999,587,1186.872845
127.082999,674,1190.95324
138.987,779,1195.655175
-1.9095,1622,1208.597919
138.494,1561,1225.646312
-46.839,1622,1236.364293
93.042,1257,1252.501238
142.746,628,1255.816944
78.957,590,1259.049113
34.746,1622,1269.533718
134.784,587,1272.505622
130.048001,580,1282.353471
137.965499,760,1287.506994
-1287.262,1622,1297.967301
135.993,1235,1306.487313
139.02,1036,1322.356716
-22.078,1622,1335.663706
107.974501,1439,1346.504367
45.834999,1622,1362.628665
-33.207,1622,1371.434752
81.6375,1440,1386.663951
-100.490499,774,1390.855633
82.872,896,1395.707571
-3.496002,614,1399.322281
19.308,1259,1407.250149
88.644,1622,1423.493528
63.6365,614,1428.259442
136.223499,801,1434.892311
140.097,782,1441.597424
138.845,695,1453.300477
125.527499,1142,1460.723377
3.701,1622,1471.594982
-21.886,1622,1493.251688
-6.321,1622,1504.796317
23.412,1622,1517.500854
136.379001,981,1530.358621
73.625,723,1534.275474
139.762999,1042,1541.480111
23.594999,1622,1552.446834
107.988501,1622,1569.60132
43.952,1622,1581.687068
52.969,727,1589.165344
-13.733999,1622,1609.195908
-25.537,1622,1618.359524
-5.021999,1622,1634.255047
0.47,1622,1646.793988
143.281999,660,1652.541
130.368999,1124,1660.099789
4.67,1622,1678.240411
139.976001,651,1682.596784
19.290001,1622,1692.158398
131.006,1168,1706.901859
19.627,1622,1718.695371
84.3315,1622,1728.794204
5.057,1622,1744.893535
39.940999,1622,1757.30169
43.981,1622,1773.397492
134.82,1163,1785.310051
25.242,1622,1798.467822
52.025001,1622,1817.460265
140.907001,650,1820.785484
136.896999,563,1823.815841
135.2285,538,1827.480944
137.812998,539,1830.444777
137.301,616,1834.670534
139.970001,562,1844.41187
98.976499,822,1850.24406
138.891001,955,1857.217952
114.564,899,1864.447325
140.239999,537,1868.141472
137.633,841,1880.214649
132.108501,1478,1890.362357
133.655001,624,1895.793211
-14.207,1622,1907.216408
134.3855,1159,1922.643926
139.775001,552,1927.629289
140.856,760,1935.384051
140.410001,589,1940.644235
96.388,1622,1960.319616
139.522501,628,1964.880419
139.896,665,1969.450999
141.7735,570,1973.321465
140.897499,706,1978.339913
75.054,1622,1995.293364
-40.8645,1622,2006.139095
-10.789001,673,2012.319529
86.6615,646,2019.312287
44.327501,1622,2039.184995
141.002,953,2044.732187
142.393001,719,2049.030734
138.059501,634,2052.679113
37.043,1622,2068.446088
139.901,627,2072.493601
-9.63,1622,2083.910844
141.959,967,2095.60358
-1244.684,1622,2106.906893
65.017,1622,2122.377124
141.980002,741,2130.417088
-4.591,1622,2148.965803
141.315501,756,2154.2697
135.901999,1291,2161.380291
139.317,597,2172.341842
103.739,1622,2181.259855
-215.840501,1622,2190.315445
36.487,1622,2207.717122
142.023502,655,2212.730684
66.351501,1508,2223.032675
139.979,635,2227.18257
136.866499,564,2237.089851
89.841501,1622,2248.756001
131.096499,745,2253.465626
143.062999,585,2258.276501
140.8895,558,2262.558101
71.008499,650,2273.618738
141.027,627,2277.798414
140.951501,570,2283.325357
134.562499,1239,2292.664029
138.975501,668,2298.763681
141.6515,627,2303.728355
74.2165,1622,2319.857244
-412.43,1622,2330.171608
140.7755,690,2334.718985
140.906,836,2346.87849
131.7255,1507,2357.276609
140.2205,901,2363.424636
-20.2,1622,2379.129741
140.062,549,2382.70978
142.0115,656,2387.134049
86.11,1622,2399.159009
140.454,1103,2413.408467
13.531,1622,2425.959917
8.093,1622,2440.168163
134.6365,834,2452.258282
98.631501,1312,2461.180497
48.379,1622,2479.681177
134.491501,1170,2497.051096
137.655,574,2502.570017
139.965,953,2510.531135
-599.523,1417,2522.337865
95.653001,1583,2540.640276
87.711999,1622,2550.824183
11.0855,1622,2559.976502
102.116001,650,2571.335125
79.95,1622,2582.296795
139.766999,643,2587.424391
73.709,1416,2605.412677
138.679498,690,2609.372246
140.6315,624,2613.680483
141.1645,702,2618.424718
141.079499,534,2621.093858
71.002001,1465,2636.624715
134.134999,697,2640.961366
135.380002,823,2645.766906
-14.674,1622,2655.361115
137.809499,751,2659.430001
139.991,573,2670.19199
139.795999,820,2675.577792
75.775,1562,2686.990504
117.557,1273,2701.752964
112.868998,1580,2713.08863
66.613999,1622,2723.614361
80.747999,1622,2739.710717
118.494999,1607,2751.596479
-7.463999,1622,2762.601652
25.0,1622,2779.878764
139.261499,762,2783.977488
-2.119,1622,2795.974652
140.9475,802,2808.091548
140.053501,747,2812.906279
72.830001,1622,2824.336517
-5.341,1622,2843.121488
134.470499,1590,2854.497183
-591.390001,1327,2863.250604
